graph_name,alg_name,time,number_of_colors
bipartite,ConnectedSequential,48879,2
bipartite,ConnectedSequential,49053,2
bipartite,ConnectedSequential,48748,2
bipartite,ConnectedSequential,48970,2
bipartite,ConnectedSequential,49405,2
bipartite,ConnectedSequential,49417,2
bipartite,ConnectedSequential,48717,2
bipartite,ConnectedSequential,48735,2
bipartite,ConnectedSequential,49561,2
bipartite,ConnectedSequential,47633,2
bipartite,ConnectedSequential,47800,2
bipartite,ConnectedSequential,48440,2
bipartite,ConnectedSequential,47375,2
bipartite,ConnectedSequential,47684,2
bipartite,ConnectedSequential,47782,2
bipartite,ConnectedSequential,47710,2
bipartite,ConnectedSequential,47797,2
bipartite,ConnectedSequential,52635,2
bipartite,ConnectedSequential,52585,2
bipartite,ConnectedSequential,52252,2
bipartite,ConnectedSequential,53071,2
bipartite,ConnectedSequential,52799,2
bipartite,ConnectedSequential,52746,2
bipartite,ConnectedSequential,52811,2
bipartite,ConnectedSequential,52571,2
bipartite,ConnectedSequential,52052,2
bipartite,ConnectedSequential,52398,2
bipartite,ConnectedSequential,52939,2
bipartite,ConnectedSequential,60212,2
bipartite,ConnectedSequential,53185,2
bipartite,ConnectedSequential,52490,2
bipartite,ConnectedSequential,52177,2
bipartite,ConnectedSequential,52654,2
bipartite,ConnectedSequential,53122,2
bipartite,ConnectedSequential,52436,2
bipartite,ConnectedSequential,52632,2
bipartite,ConnectedSequential,52256,2
bipartite,ConnectedSequential,52035,2
bipartite,ConnectedSequential,52294,2
bipartite,ConnectedSequential,52259,2
bipartite,ConnectedSequential,52393,2
bipartite,ConnectedSequential,52546,2
bipartite,ConnectedSequential,52418,2
bipartite,ConnectedSequential,52887,2
bipartite,ConnectedSequential,52062,2
bipartite,ConnectedSequential,52681,2
bipartite,ConnectedSequential,52630,2
bipartite,ConnectedSequential,52533,2
bipartite,ConnectedSequential,52731,2
bipartite,ConnectedSequential,52637,2
bipartite,ConnectedSequential,53538,2
bipartite,ConnectedSequential,52050,2
bipartite,ConnectedSequential,53308,2
bipartite,ConnectedSequential,52662,2
bipartite,ConnectedSequential,52103,2
bipartite,ConnectedSequential,52454,2
bipartite,ConnectedSequential,52297,2
bipartite,ConnectedSequential,52903,2
bipartite,ConnectedSequential,52300,2
bipartite,ConnectedSequential,52963,2
bipartite,ConnectedSequential,52453,2
bipartite,ConnectedSequential,52530,2
bipartite,ConnectedSequential,53282,2
bipartite,ConnectedSequential,53349,2
bipartite,ConnectedSequential,52769,2
bipartite,ConnectedSequential,52962,2
bipartite,ConnectedSequential,57971,2
bipartite,ConnectedSequential,57737,2
bipartite,ConnectedSequential,46825,2
bipartite,ConnectedSequential,46713,2
bipartite,ConnectedSequential,63430,2
bipartite,ConnectedSequential,53332,2
bipartite,ConnectedSequential,55266,2
bipartite,ConnectedSequential,47481,2
bipartite,ConnectedSequential,51843,2
bipartite,ConnectedSequential,46748,2
bipartite,ConnectedSequential,52663,2
bipartite,ConnectedSequential,52916,2
bipartite,ConnectedSequential,46781,2
bipartite,ConnectedSequential,47567,2
bipartite,ConnectedSequential,46904,2
bipartite,ConnectedSequential,46321,2
bipartite,ConnectedSequential,47064,2
bipartite,ConnectedSequential,46345,2
bipartite,ConnectedSequential,46303,2
bipartite,ConnectedSequential,48787,2
bipartite,ConnectedSequential,50140,2
bipartite,ConnectedSequential,50357,2
bipartite,ConnectedSequential,50182,2
bipartite,ConnectedSequential,50060,2
bipartite,ConnectedSequential,49965,2
bipartite,ConnectedSequential,49951,2
bipartite,ConnectedSequential,50529,2
bipartite,ConnectedSequential,49749,2
bipartite,ConnectedSequential,50208,2
bipartite,ConnectedSequential,49801,2
bipartite,ConnectedSequential,50500,2
bipartite,ConnectedSequential,50204,2
bipartite,ConnectedSequential,50962,2
bipartite,ConnectedSequential,48811,2
bipartite,ConnectedSequential,49004,2
bipartite,ConnectedSequential,48653,2
bipartite,ConnectedSequential,48857,2
bipartite,ConnectedSequential,48904,2
bipartite,ConnectedSequential,49867,2
bipartite,ConnectedSequential,49109,2
bipartite,ConnectedSequential,49641,2
bipartite,ConnectedSequential,48885,2
bipartite,ConnectedSequential,48994,2
bipartite,ConnectedSequential,48760,2
bipartite,ConnectedSequential,48637,2
bipartite,ConnectedSequential,49019,2
bipartite,ConnectedSequential,49222,2
bipartite,ConnectedSequential,49180,2
bipartite,ConnectedSequential,49461,2
bipartite,ConnectedSequential,49532,2
bipartite,ConnectedSequential,49336,2
bipartite,ConnectedSequential,49636,2
bipartite,ConnectedSequential,49065,2
bipartite,ConnectedSequential,55828,2
bipartite,ConnectedSequential,53643,2
bipartite,ConnectedSequential,51644,2
bipartite,ConnectedSequential,49118,2
bipartite,ConnectedSequential,49075,2
bipartite,ConnectedSequential,49109,2
bipartite,ConnectedSequential,49763,2
bipartite,ConnectedSequential,48945,2
bipartite,ConnectedSequential,49311,2
bipartite,ConnectedSequential,49360,2
bipartite,ConnectedSequential,49123,2
bipartite,ConnectedSequential,49092,2
bipartite,ConnectedSequential,49498,2
bipartite,ConnectedSequential,48776,2
bipartite,ConnectedSequential,48819,2
bipartite,ConnectedSequential,49386,2
bipartite,ConnectedSequential,49081,2
bipartite,ConnectedSequential,49162,2
bipartite,ConnectedSequential,49031,2
bipartite,ConnectedSequential,48967,2
bipartite,ConnectedSequential,49165,2
bipartite,ConnectedSequential,54386,2
bipartite,ConnectedSequential,52475,2
bipartite,ConnectedSequential,52921,2
bipartite,ConnectedSequential,49277,2
bipartite,ConnectedSequential,49613,2
bipartite,ConnectedSequential,48862,2
bipartite,ConnectedSequential,50004,2
bipartite,ConnectedSequential,49801,2
bipartite,ConnectedSequential,50282,2
bipartite,ConnectedSequential,50942,2
bipartite,ConnectedSequential,50499,2
bipartite,ConnectedSequential,50099,2
bipartite,ConnectedSequential,49893,2
bipartite,ConnectedSequential,56369,2
bipartite,ConnectedSequential,51999,2
bipartite,ConnectedSequential,53020,2
bipartite,ConnectedSequential,52766,2
bipartite,ConnectedSequential,52453,2
bipartite,ConnectedSequential,52670,2
bipartite,ConnectedSequential,52662,2
bipartite,ConnectedSequential,52754,2
bipartite,ConnectedSequential,52415,2
bipartite,ConnectedSequential,52918,2
bipartite,ConnectedSequential,52677,2
bipartite,ConnectedSequential,53321,2
bipartite,ConnectedSequential,52763,2
bipartite,ConnectedSequential,53168,2
bipartite,ConnectedSequential,52552,2
bipartite,ConnectedSequential,52711,2
bipartite,ConnectedSequential,52859,2
bipartite,ConnectedSequential,56729,2
bipartite,ConnectedSequential,53094,2
bipartite,ConnectedSequential,52826,2
bipartite,ConnectedSequential,52508,2
bipartite,ConnectedSequential,52126,2
bipartite,ConnectedSequential,49998,2
bipartite,ConnectedSequential,50061,2
bipartite,ConnectedSequential,49901,2
bipartite,ConnectedSequential,50725,2
bipartite,ConnectedSequential,50106,2
bipartite,ConnectedSequential,50292,2
bipartite,ConnectedSequential,50366,2
bipartite,ConnectedSequential,50263,2
bipartite,ConnectedSequential,49939,2
bipartite,ConnectedSequential,50223,2
bipartite,ConnectedSequential,49329,2
bipartite,ConnectedSequential,49879,2
bipartite,ConnectedSequential,50063,2
bipartite,ConnectedSequential,49787,2
bipartite,ConnectedSequential,49679,2
bipartite,ConnectedSequential,50155,2
bipartite,ConnectedSequential,49715,2
bipartite,ConnectedSequential,50083,2
bipartite,ConnectedSequential,52115,2
bipartite,ConnectedSequential,50081,2
bipartite,ConnectedSequential,52305,2
bipartite,ConnectedSequential,69385,2
bipartite,ConnectedSequential,53864,2
bipartite,ConnectedSequential,50334,2
bipartite,ConnectedSequential,50016,2
bipartite,ConnectedSequential,50206,2
bipartite,ConnectedSequential,50402,2
bipartite,ConnectedSequential,50933,2
bipartite,ConnectedSequential,51047,2
bipartite,ConnectedSequential,73172,2
bipartite,ConnectedSequential,54094,2
bipartite,ConnectedSequential,50605,2
bipartite,ConnectedSequential,50375,2
bipartite,ConnectedSequential,55653,2
bipartite,ConnectedSequential,50567,2
bipartite,ConnectedSequential,50368,2
bipartite,ConnectedSequential,51219,2
bipartite,ConnectedSequential,49977,2
bipartite,ConnectedSequential,49953,2
bipartite,ConnectedSequential,50106,2
bipartite,ConnectedSequential,50606,2
bipartite,ConnectedSequential,50968,2
bipartite,ConnectedSequential,50186,2
bipartite,ConnectedSequential,49862,2
bipartite,ConnectedSequential,50748,2
bipartite,ConnectedSequential,50559,2
bipartite,ConnectedSequential,57211,2
bipartite,ConnectedSequential,53240,2
bipartite,ConnectedSequential,52596,2
bipartite,ConnectedSequential,50286,2
bipartite,ConnectedSequential,50025,2
bipartite,ConnectedSequential,49834,2
bipartite,ConnectedSequential,49907,2
bipartite,ConnectedSequential,50278,2
bipartite,ConnectedSequential,50692,2
bipartite,ConnectedSequential,50105,2
bipartite,ConnectedSequential,49805,2
bipartite,ConnectedSequential,50395,2
bipartite,ConnectedSequential,52671,2
bipartite,ConnectedSequential,52749,2
bipartite,ConnectedSequential,51299,2
bipartite,ConnectedSequential,50147,2
bipartite,ConnectedSequential,50020,2
bipartite,ConnectedSequential,50014,2
bipartite,ConnectedSequential,49669,2
bipartite,ConnectedSequential,51672,2
bipartite,ConnectedSequential,50314,2
bipartite,ConnectedSequential,50144,2
bipartite,ConnectedSequential,49760,2
bipartite,ConnectedSequential,50229,2
bipartite,ConnectedSequential,50301,2
bipartite,ConnectedSequential,50402,2
bipartite,ConnectedSequential,50409,2
bipartite,ConnectedSequential,49735,2
bipartite,ConnectedSequential,50242,2
bipartite,ConnectedSequential,50198,2
bipartite,ConnectedSequential,50136,2
bipartite,ConnectedSequential,50688,2
bipartite,ConnectedSequential,50375,2
bipartite,ConnectedSequential,50068,2
bipartite,ConnectedSequential,50024,2
bipartite,ConnectedSequential,50584,2
bipartite,ConnectedSequential,50573,2
bipartite,ConnectedSequential,49956,2
bipartite,ConnectedSequential,50478,2
bipartite,ConnectedSequential,50763,2
bipartite,ConnectedSequential,50469,2
bipartite,ConnectedSequential,50005,2
bipartite,ConnectedSequential,50003,2
bipartite,ConnectedSequential,50703,2
bipartite,ConnectedSequential,50480,2
bipartite,ConnectedSequential,50169,2
bipartite,ConnectedSequential,50391,2
bipartite,ConnectedSequential,50058,2
bipartite,ConnectedSequential,50255,2
bipartite,ConnectedSequential,50027,2
bipartite,ConnectedSequential,49873,2
bipartite,ConnectedSequential,51257,2
bipartite,ConnectedSequential,56545,2
bipartite,ConnectedSequential,53213,2
bipartite,ConnectedSequential,53211,2
bipartite,ConnectedSequential,50486,2
bipartite,ConnectedSequential,50726,2
bipartite,ConnectedSequential,50356,2
bipartite,ConnectedSequential,50286,2
bipartite,ConnectedSequential,49970,2
bipartite,ConnectedSequential,50525,2
bipartite,ConnectedSequential,50186,2
bipartite,ConnectedSequential,49852,2
bipartite,ConnectedSequential,49870,2
bipartite,ConnectedSequential,50081,2
bipartite,ConnectedSequential,50637,2
bipartite,ConnectedSequential,50007,2
bipartite,ConnectedSequential,50129,2
bipartite,ConnectedSequential,50248,2
bipartite,ConnectedSequential,50365,2
bipartite,ConnectedSequential,49896,2
bipartite,ConnectedSequential,50074,2
bipartite,ConnectedSequential,49871,2
bipartite,ConnectedSequential,49691,2
bipartite,ConnectedSequential,50148,2
bipartite,ConnectedSequential,50222,2
bipartite,ConnectedSequential,50003,2
bipartite,ConnectedSequential,50139,2
bipartite,ConnectedSequential,50605,2
bipartite,ConnectedSequential,49950,2
bipartite,ConnectedSequential,50192,2
bipartite,ConnectedSequential,50658,2
bipartite,ConnectedSequential,49748,2
bipartite,ConnectedSequential,49829,2
bipartite,ConnectedSequential,50427,2
bipartite,ConnectedSequential,49970,2
bipartite,ConnectedSequential,50310,2
bipartite,ConnectedSequential,49912,2
bipartite,ConnectedSequential,50630,2
bipartite,ConnectedSequential,50081,2
bipartite,ConnectedSequential,53709,2
bipartite,ConnectedSequential,53046,2
bipartite,ConnectedSequential,53040,2
bipartite,ConnectedSequential,52809,2
bipartite,ConnectedSequential,53058,2
bipartite,ConnectedSequential,53101,2
bipartite,ConnectedSequential,52325,2
bipartite,ConnectedSequential,52205,2
bipartite,ConnectedSequential,52489,2
bipartite,ConnectedSequential,52701,2
bipartite,ConnectedSequential,52297,2
bipartite,ConnectedSequential,52313,2
bipartite,ConnectedSequential,53141,2
bipartite,ConnectedSequential,58518,2
bipartite,ConnectedSequential,53286,2
bipartite,ConnectedSequential,52789,2
bipartite,ConnectedSequential,61080,2
bipartite,ConnectedSequential,52291,2
bipartite,ConnectedSequential,52708,2
bipartite,ConnectedSequential,52566,2
bipartite,ConnectedSequential,52824,2
bipartite,ConnectedSequential,103090,2
bipartite,ConnectedSequential,52910,2
bipartite,ConnectedSequential,53186,2
bipartite,ConnectedSequential,52688,2
bipartite,ConnectedSequential,52245,2
bipartite,ConnectedSequential,52880,2
bipartite,ConnectedSequential,52434,2
bipartite,ConnectedSequential,52544,2
bipartite,ConnectedSequential,52939,2
bipartite,ConnectedSequential,52639,2
bipartite,ConnectedSequential,52244,2
bipartite,ConnectedSequential,52961,2
bipartite,ConnectedSequential,52254,2
bipartite,ConnectedSequential,52407,2
bipartite,ConnectedSequential,52739,2
bipartite,ConnectedSequential,53495,2
bipartite,ConnectedSequential,52099,2
bipartite,ConnectedSequential,51401,2
bipartite,ConnectedSequential,51192,2
bipartite,ConnectedSequential,51360,2
bipartite,ConnectedSequential,51451,2
bipartite,ConnectedSequential,51090,2
bipartite,ConnectedSequential,51684,2
bipartite,ConnectedSequential,51260,2
bipartite,ConnectedSequential,52192,2
bipartite,ConnectedSequential,51143,2
bipartite,ConnectedSequential,51902,2
bipartite,ConnectedSequential,51165,2
bipartite,ConnectedSequential,51200,2
bipartite,ConnectedSequential,51038,2
bipartite,ConnectedSequential,50790,2
bipartite,ConnectedSequential,51461,2
bipartite,ConnectedSequential,51653,2
bipartite,ConnectedSequential,51212,2
bipartite,ConnectedSequential,51009,2
bipartite,ConnectedSequential,51593,2
bipartite,ConnectedSequential,51593,2
bipartite,ConnectedSequential,51287,2
bipartite,ConnectedSequential,50699,2
bipartite,ConnectedSequential,51331,2
bipartite,ConnectedSequential,51442,2
bipartite,ConnectedSequential,52254,2
bipartite,ConnectedSequential,53135,2
bipartite,ConnectedSequential,50693,2
bipartite,ConnectedSequential,49982,2
bipartite,ConnectedSequential,50448,2
bipartite,ConnectedSequential,49568,2
bipartite,ConnectedSequential,50254,2
bipartite,ConnectedSequential,49958,2
bipartite,ConnectedSequential,49433,2
bipartite,ConnectedSequential,49605,2
bipartite,ConnectedSequential,50159,2
bipartite,ConnectedSequential,50306,2
bipartite,ConnectedSequential,50213,2
bipartite,ConnectedSequential,50299,2
bipartite,ConnectedSequential,49905,2
bipartite,ConnectedSequential,50720,2
bipartite,ConnectedSequential,50325,2
bipartite,ConnectedSequential,52846,2
bipartite,ConnectedSequential,51787,2
bipartite,ConnectedSequential,51082,2
bipartite,ConnectedSequential,51390,2
bipartite,ConnectedSequential,51400,2
bipartite,ConnectedSequential,51083,2
bipartite,ConnectedSequential,51613,2
bipartite,ConnectedSequential,52116,2
bipartite,ConnectedSequential,51230,2
bipartite,ConnectedSequential,51430,2
bipartite,ConnectedSequential,52742,2
bipartite,ConnectedSequential,52074,2
bipartite,ConnectedSequential,51802,2
bipartite,ConnectedSequential,51572,2
bipartite,ConnectedSequential,51719,2
bipartite,ConnectedSequential,51422,2
bipartite,ConnectedSequential,50720,2
bipartite,ConnectedSequential,51587,2
bipartite,ConnectedSequential,52017,2
bipartite,ConnectedSequential,51570,2
bipartite,ConnectedSequential,50865,2
bipartite,ConnectedSequential,52247,2
bipartite,ConnectedSequential,51538,2
bipartite,ConnectedSequential,50905,2
bipartite,ConnectedSequential,51617,2
bipartite,ConnectedSequential,51553,2
bipartite,ConnectedSequential,51710,2
bipartite,ConnectedSequential,50710,2
bipartite,ConnectedSequential,51282,2
bipartite,ConnectedSequential,51713,2
bipartite,ConnectedSequential,51487,2
bipartite,ConnectedSequential,51671,2
bipartite,ConnectedSequential,51701,2
bipartite,ConnectedSequential,51365,2
bipartite,ConnectedSequential,51165,2
bipartite,ConnectedSequential,54138,2
bipartite,ConnectedSequential,51859,2
bipartite,ConnectedSequential,51575,2
bipartite,ConnectedSequential,51382,2
bipartite,ConnectedSequential,52005,2
bipartite,ConnectedSequential,51223,2
bipartite,ConnectedSequential,53279,2
bipartite,ConnectedSequential,51895,2
bipartite,ConnectedSequential,51663,2
bipartite,ConnectedSequential,52130,2
bipartite,ConnectedSequential,51625,2
bipartite,ConnectedSequential,52038,2
bipartite,ConnectedSequential,53694,2
bipartite,ConnectedSequential,50874,2
bipartite,ConnectedSequential,52004,2
bipartite,ConnectedSequential,51798,2
bipartite,ConnectedSequential,51718,2
bipartite,ConnectedSequential,51863,2
bipartite,ConnectedSequential,51337,2
bipartite,ConnectedSequential,51076,2
bipartite,ConnectedSequential,51257,2
bipartite,ConnectedSequential,51893,2
bipartite,ConnectedSequential,51905,2
bipartite,ConnectedSequential,51209,2
bipartite,ConnectedSequential,51332,2
bipartite,ConnectedSequential,51589,2
bipartite,ConnectedSequential,52309,2
bipartite,ConnectedSequential,51042,2
bipartite,ConnectedSequential,51422,2
bipartite,ConnectedSequential,52360,2
bipartite,ConnectedSequential,50391,2
bipartite,ConnectedSequential,50250,2
bipartite,ConnectedSequential,49985,2
bipartite,ConnectedSequential,57864,2
bipartite,ConnectedSequential,52927,2
bipartite,ConnectedSequential,49963,2
bipartite,ConnectedSequential,50196,2
bipartite,ConnectedSequential,49879,2
bipartite,ConnectedSequential,51694,2
bipartite,ConnectedSequential,50292,2
bipartite,ConnectedSequential,50165,2
bipartite,ConnectedSequential,50278,2
bipartite,ConnectedSequential,50146,2
bipartite,ConnectedSequential,50337,2
bipartite,ConnectedSequential,51346,2
bipartite,ConnectedSequential,51428,2
bipartite,ConnectedSequential,51271,2
bipartite,ConnectedSequential,51345,2
bipartite,ConnectedSequential,51306,2
bipartite,ConnectedSequential,51595,2
bipartite,ConnectedSequential,51657,2
bipartite,ConnectedSequential,57170,2
bipartite,ConnectedSequential,52825,2
bipartite,ConnectedSequential,52492,2
bipartite,ConnectedSequential,51631,2
bipartite,ConnectedSequential,51762,2
bipartite,ConnectedSequential,51189,2
bipartite,ConnectedSequential,51549,2
bipartite,ConnectedSequential,51762,2
bipartite,ConnectedSequential,52022,2
bipartite,ConnectedSequential,51556,2
bipartite,ConnectedSequential,51279,2
bipartite,ConnectedSequential,51480,2
bipartite,ConnectedSequential,51260,2
bipartite,ConnectedSequential,51927,2
bipartite,ConnectedSequential,52034,2
bipartite,ConnectedSequential,52112,2
bipartite,ConnectedSequential,51663,2
bipartite,ConnectedSequential,51029,2
bipartite,ConnectedSequential,51500,2
bipartite,ConnectedSequential,53229,2
bipartite,ConnectedSequential,51030,2
bipartite,ConnectedSequential,51893,2
bipartite,ConnectedSequential,52620,2
bipartite,ConnectedSequential,50256,2
bipartite,ConnectedSequential,49932,2
bipartite,ConnectedSequential,50425,2
bipartite,ConnectedSequential,50073,2
bipartite,ConnectedSequential,50891,2
bipartite,ConnectedSequential,50360,2
bipartite,ConnectedSequential,50423,2
bipartite,ConnectedSequential,50158,2
bipartite,ConnectedSequential,50521,2
bipartite,ConnectedSequential,50176,2
bipartite,ConnectedSequential,52089,2
bipartite,ConnectedSequential,51083,2
bipartite,ConnectedSequential,51481,2
bipartite,ConnectedSequential,51417,2
bipartite,ConnectedSequential,50772,2
bipartite,ConnectedSequential,51303,2
bipartite,ConnectedSequential,52236,2
bipartite,ConnectedSequential,51590,2
bipartite,ConnectedSequential,51106,2
bipartite,ConnectedSequential,51416,2
bipartite,ConnectedSequential,51491,2
bipartite,ConnectedSequential,51407,2
bipartite,ConnectedSequential,51479,2
bipartite,ConnectedSequential,51650,2
bipartite,ConnectedSequential,51868,2
bipartite,ConnectedSequential,51642,2
bipartite,ConnectedSequential,51692,2
bipartite,ConnectedSequential,51038,2
bipartite,ConnectedSequential,58755,2
bipartite,ConnectedSequential,52745,2
bipartite,ConnectedSequential,50085,2
bipartite,ConnectedSequential,50022,2
bipartite,ConnectedSequential,50235,2
bipartite,ConnectedSequential,49763,2
bipartite,ConnectedSequential,49552,2
bipartite,ConnectedSequential,49904,2
