graph_name,alg_name,time,number_of_colors,coloring
random,BrooksAlgorithm,40232100,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
random,BrooksAlgorithm,47206100,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
random,BrooksAlgorithm,41133300,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
random,BrooksAlgorithm,38835100,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
random,BrooksAlgorithm,40346200,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
random,BrooksAlgorithm,40462000,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
random,BrooksAlgorithm,41458600,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
random,BrooksAlgorithm,37841900,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
random,BrooksAlgorithm,40807400,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
random,BrooksAlgorithm,39039300,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
random,BrooksAlgorithm,46032100,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
random,BrooksAlgorithm,46392900,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
random,BrooksAlgorithm,44567400,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
random,BrooksAlgorithm,46795500,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
random,BrooksAlgorithm,41534200,8,"[1, 1, 1, 0, 4, 2, 2, 4, 1, 2, 3, 0, 3, 5, 2, 2, 4, 2, 2, 4, 0, 5, 1, 1, 0, 0, 1, 1, 2, 5, 1, 0, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2, 6, 6, 0, 0, 0, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 4, 2, 6, 2, 2, 2, 2, 0, 4, 1, 2, 0, 5, 5, 4, 0, 2, 0, 0, 2, 1, 3, 1, 3, 4, 4, 3, 4, 0, 1, 0, 0, 7, 0, 0, 5, 4, 3, 4, 0, 2, 1, 5, 2, 0, 1, 0, 0, 2, 0, 0, 5, 4, 0, 2, 5, 1, 4, 2, 0, 1, 2, 3, 0, 4, 2, 2, 0, 4, 5, 5, 5, 3, 1, 0, 1, 1, 6, 3, 6, 3, 1, 5, 0, 0, 1, 3, 1, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 2, 0, 4, 0, 5, 3, 3, 4, 0, 5, 1, 1, 1, 0, 5, 2, 1, 1, 4, 1, 0, 0, 3, 0, 6, 5, 3, 1, 4, 1, 3, 3, 3, 0, 0, 1, 0, 5, 2, 5, 3, 3, 1, 5, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 1, 4, 3, 3, 4, 0, 0, 0, 1, 0, 3, 1, 2, 3, 3, 0, 0, 4, 1, 3, 1, 2, 1, 7, 1, 3, 1, 1, 0, 0, 1, 2, 3, 2, 0, 1, 4, 3, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 1, 6, 0, 0, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 1, 4, 0, 4, 1, 0, 1, 5, 0, 1, 0, 1]"
